YEAR,LAT,LON,Month,Temperature,Date
2018,6.0,41.875,3,28.09,2018-03-01
2018,6.0,42.5,3,28.95,2018-03-01
2018,6.5,33.125,3,30.5,2018-03-01
2018,6.5,33.75,3,30.37,2018-03-01
2018,6.5,34.375,3,29.85,2018-03-01
2018,6.5,35.0,3,28.09,2018-03-01
2018,6.5,35.625,3,22.72,2018-03-01
2018,6.5,36.25,3,25.34,2018-03-01
2018,6.5,36.875,3,22.37,2018-03-01
2018,6.5,37.5,3,21.78,2018-03-01
2018,6.5,38.125,3,21.15,2018-03-01
2018,6.5,38.75,3,14.93,2018-03-01
2018,6.5,39.375,3,16.55,2018-03-01
2018,6.5,40.0,3,20.7,2018-03-01
2018,6.5,40.625,3,23.87,2018-03-01
2018,6.5,41.25,3,25.5,2018-03-01
2018,6.5,41.875,3,27.83,2018-03-01
2018,6.5,42.5,3,29.42,2018-03-01
2018,7.0,33.125,3,31.23,2018-03-01
2018,7.0,33.75,3,31.38,2018-03-01
2018,7.0,34.375,3,31.25,2018-03-01
2018,7.0,35.0,3,26.57,2018-03-01
2018,7.0,35.625,3,20.36,2018-03-01
2018,7.0,36.25,3,21.15,2018-03-01
2018,7.0,36.875,3,22.19,2018-03-01
2018,7.0,37.5,3,21.94,2018-03-01
2018,7.0,38.125,3,20.82,2018-03-01
2018,7.0,38.75,3,15.94,2018-03-01
2018,7.0,39.375,3,11.9,2018-03-01
2018,7.0,40.0,3,11.5,2018-03-01
2018,7.0,40.625,3,19.66,2018-03-01
2018,7.0,41.25,3,24.32,2018-03-01
2018,7.0,41.875,3,27.63,2018-03-01
2018,7.0,42.5,3,27.98,2018-03-01
2018,7.5,33.125,3,31.94,2018-03-01
2018,7.5,33.75,3,31.75,2018-03-01
2018,7.5,34.375,3,31.63,2018-03-01
2018,7.5,35.0,3,26.12,2018-03-01
2018,7.5,35.625,3,19.41,2018-03-01
2018,7.5,36.25,3,19.21,2018-03-01
2018,7.5,36.875,3,19.99,2018-03-01
2018,7.5,37.5,3,20.44,2018-03-01
2018,7.5,38.125,3,20.2,2018-03-01
2018,7.5,38.75,3,19.25,2018-03-01
2018,7.5,39.375,3,13.87,2018-03-01
2018,7.5,40.0,3,17.65,2018-03-01
2018,7.5,40.625,3,20.37,2018-03-01
2018,7.5,41.25,3,23.88,2018-03-01
2018,7.5,41.875,3,26.59,2018-03-01
2018,7.5,42.5,3,27.74,2018-03-01
2018,8.0,33.125,3,32.01,2018-03-01
2018,8.0,33.75,3,32.0,2018-03-01
2018,8.0,34.375,3,32.04,2018-03-01
2018,8.0,35.0,3,25.43,2018-03-01
2018,8.0,35.625,3,20.56,2018-03-01
2018,8.0,36.25,3,18.65,2018-03-01
2018,8.0,36.875,3,21.31,2018-03-01
2018,8.0,37.5,3,20.73,2018-03-01
2018,8.0,38.125,3,16.28,2018-03-01
2018,8.0,38.75,3,21.04,2018-03-01
2018,8.0,39.375,3,15.82,2018-03-01
2018,8.0,40.0,3,17.74,2018-03-01
2018,8.0,40.625,3,23.1,2018-03-01
2018,8.0,41.25,3,23.77,2018-03-01
2018,8.0,41.875,3,25.83,2018-03-01
2018,8.0,42.5,3,27.08,2018-03-01
2018,8.5,33.125,3,32.2,2018-03-01
2018,8.5,33.75,3,32.26,2018-03-01
2018,8.5,34.375,3,30.89,2018-03-01
2018,8.5,35.0,3,24.37,2018-03-01
2018,8.5,35.625,3,22.91,2018-03-01
2018,8.5,36.25,3,20.84,2018-03-01
2018,8.5,36.875,3,23.41,2018-03-01
2018,8.5,37.5,3,21.87,2018-03-01
2018,8.5,38.125,3,18.63,2018-03-01
2018,8.5,38.75,3,19.15,2018-03-01
2018,8.5,39.375,3,21.25,2018-03-01
2018,8.5,40.0,3,20.36,2018-03-01
2018,8.5,40.625,3,21.96,2018-03-01
2018,8.5,41.25,3,23.64,2018-03-01
2018,8.5,41.875,3,24.91,2018-03-01
2018,8.5,42.5,3,25.41,2018-03-01
2018,9.0,33.125,3,32.3,2018-03-01
2018,9.0,33.75,3,31.95,2018-03-01
2018,9.0,34.375,3,28.13,2018-03-01
2018,9.0,35.0,3,23.32,2018-03-01
2018,9.0,35.625,3,22.26,2018-03-01
2018,9.0,36.25,3,22.6,2018-03-01
2018,9.0,36.875,3,22.47,2018-03-01
2018,9.0,37.5,3,20.86,2018-03-01
2018,9.0,38.125,3,18.68,2018-03-01
2018,9.0,38.75,3,17.67,2018-03-01
2018,9.0,39.375,3,19.37,2018-03-01
2018,9.0,40.0,3,25.8,2018-03-01
2018,9.0,40.625,3,22.37,2018-03-01
2018,9.0,41.25,3,21.6,2018-03-01
2018,9.0,41.875,3,22.05,2018-03-01
2018,9.0,42.5,3,24.09,2018-03-01
2018,9.5,33.125,3,32.35,2018-03-01
2018,9.5,33.75,3,31.82,2018-03-01
2018,9.5,34.375,3,27.13,2018-03-01
2018,9.5,35.0,3,24.03,2018-03-01
2018,9.5,35.625,3,22.98,2018-03-01
2018,9.5,36.25,3,24.85,2018-03-01
2018,9.5,36.875,3,23.37,2018-03-01
2018,9.5,37.5,3,21.62,2018-03-01
2018,9.5,38.125,3,20.74,2018-03-01
2018,9.5,38.75,3,17.55,2018-03-01
2018,9.5,39.375,3,14.57,2018-03-01
2018,9.5,40.0,3,25.03,2018-03-01
2018,9.5,40.625,3,26.76,2018-03-01
2018,9.5,41.25,3,23.59,2018-03-01
2018,9.5,41.875,3,21.77,2018-03-01
2018,9.5,42.5,3,21.25,2018-03-01
2019,10.0,33.125,3,32.46,2019-03-01
2019,10.0,33.75,3,32.9,2019-03-01
2019,10.0,34.375,3,30.29,2019-03-01
2019,10.0,35.0,3,27.35,2019-03-01
2019,10.0,35.625,3,28.98,2019-03-01
2019,10.0,36.25,3,26.26,2019-03-01
2019,10.0,36.875,3,23.99,2019-03-01
2019,10.0,37.5,3,26.25,2019-03-01
2019,10.0,38.125,3,24.22,2019-03-01
2019,10.0,38.75,3,22.22,2019-03-01
2019,10.0,39.375,3,17.69,2019-03-01
2019,10.0,40.0,3,23.21,2019-03-01
2019,10.0,40.625,3,29.72,2019-03-01
2019,10.0,41.25,3,29.37,2019-03-01
2019,10.0,41.875,3,28.89,2019-03-01
2019,10.0,42.5,3,27.12,2019-03-01
2019,10.5,33.125,3,31.66,2019-03-01
2019,10.5,33.75,3,32.32,2019-03-01
2019,10.5,34.375,3,29.58,2019-03-01
2019,10.5,35.0,3,28.84,2019-03-01
2019,10.5,35.625,3,23.48,2019-03-01
2019,10.5,36.25,3,26.15,2019-03-01
2019,10.5,36.875,3,23.74,2019-03-01
2019,10.5,37.5,3,20.13,2019-03-01
2019,10.5,38.125,3,19.22,2019-03-01
2019,10.5,38.75,3,22.87,2019-03-01
2019,10.5,39.375,3,16.92,2019-03-01
2019,10.5,40.0,3,21.44,2019-03-01
2019,10.5,40.625,3,29.54,2019-03-01
2019,10.5,41.25,3,29.87,2019-03-01
2019,10.5,41.875,3,28.91,2019-03-01
2019,10.5,42.5,3,26.92,2019-03-01
2019,11.0,33.125,3,30.32,2019-03-01
2019,11.0,33.75,3,30.92,2019-03-01
2019,11.0,34.375,3,30.23,2019-03-01
2019,11.0,35.0,3,30.64,2019-03-01
2019,11.0,35.625,3,28.97,2019-03-01
2019,11.0,36.25,3,28.07,2019-03-01
2019,11.0,36.875,3,19.94,2019-03-01
2019,11.0,37.5,3,19.57,2019-03-01
2019,11.0,38.125,3,20.32,2019-03-01
2019,11.0,38.75,3,20.63,2019-03-01
2019,11.0,39.375,3,15.39,2019-03-01
2019,11.0,40.0,3,22.74,2019-03-01
2019,11.0,40.625,3,29.37,2019-03-01
2019,11.0,41.25,3,29.95,2019-03-01
2019,11.0,41.875,3,29.93,2019-03-01
2019,11.0,42.5,3,26.81,2019-03-01
2019,11.5,33.125,3,28.48,2019-03-01
2019,11.5,33.75,3,29.15,2019-03-01
2019,11.5,34.375,3,30.59,2019-03-01
2019,11.5,35.0,3,31.08,2019-03-01
2019,11.5,35.625,3,31.15,2019-03-01
2019,11.5,36.25,3,28.68,2019-03-01
2019,11.5,36.875,3,22.8,2019-03-01
2019,11.5,37.5,3,22.13,2019-03-01
2019,11.5,38.125,3,20.56,2019-03-01
2019,11.5,38.75,3,22.29,2019-03-01
2019,11.5,39.375,3,17.27,2019-03-01
2019,11.5,40.0,3,24.14,2019-03-01
2019,11.5,40.625,3,29.3,2019-03-01
2019,11.5,41.25,3,29.94,2019-03-01
2019,11.5,41.875,3,28.92,2019-03-01
2019,11.5,42.5,3,27.32,2019-03-01
2019,12.0,33.125,3,28.14,2019-03-01
2019,12.0,33.75,3,28.33,2019-03-01
2019,12.0,34.375,3,30.64,2019-03-01
2019,12.0,35.0,3,31.19,2019-03-01
2019,12.0,35.625,3,31.11,2019-03-01
2019,12.0,36.25,3,29.64,2019-03-01
2019,12.0,36.875,3,24.23,2019-03-01
2019,12.0,37.5,3,23.69,2019-03-01
2019,12.0,38.125,3,20.98,2019-03-01
2019,12.0,38.75,3,20.92,2019-03-01
2019,12.0,39.375,3,16.66,2019-03-01
2019,12.0,40.0,3,25.28,2019-03-01
2019,12.0,40.625,3,28.83,2019-03-01
2019,12.0,41.25,3,29.87,2019-03-01
2019,12.0,41.875,3,28.75,2019-03-01
2019,12.0,42.5,3,26.14,2019-03-01
2019,3.0,33.125,3,29.25,2019-03-01
2019,3.0,33.75,3,27.91,2019-03-01
2019,3.0,34.375,3,26.68,2019-03-01
2019,3.0,35.0,3,29.43,2019-03-01
2019,3.0,35.625,3,32.41,2019-03-01
2019,3.0,36.25,3,32.98,2019-03-01
2019,3.0,36.875,3,32.05,2019-03-01
2019,3.0,37.5,3,32.23,2019-03-01
2019,3.0,38.125,3,31.11,2019-03-01
2019,3.0,38.75,3,31.17,2019-03-01
2019,3.0,39.375,3,30.9,2019-03-01
2019,3.0,40.0,3,30.46,2019-03-01
2019,3.0,40.625,3,30.82,2019-03-01
2019,3.0,41.25,3,31.61,2019-03-01
2019,3.0,41.875,3,31.33,2019-03-01
2019,3.0,42.5,3,32.7,2019-03-01
2019,3.5,33.125,3,28.5,2019-03-01
2019,3.5,33.75,3,26.74,2019-03-01
2019,3.5,34.375,3,26.81,2019-03-01
2019,3.5,35.0,3,30.84,2019-03-01
2019,3.5,35.625,3,32.56,2019-03-01
2019,3.5,36.25,3,32.58,2019-03-01
2019,3.5,36.875,3,32.46,2019-03-01
2019,3.5,37.5,3,30.93,2019-03-01
2019,3.5,38.125,3,29.7,2019-03-01
2019,3.5,38.75,3,29.39,2019-03-01
2019,3.5,39.375,3,28.34,2019-03-01
2019,3.5,40.0,3,29.58,2019-03-01
2019,3.5,40.625,3,29.9,2019-03-01
2019,3.5,41.25,3,31.0,2019-03-01
2019,3.5,41.875,3,32.0,2019-03-01
2019,3.5,42.5,3,33.46,2019-03-01
2019,4.0,33.125,3,27.86,2019-03-01
2019,4.0,33.75,3,26.67,2019-03-01
2019,4.0,34.375,3,29.6,2019-03-01
2019,4.0,35.0,3,32.19,2019-03-01
2019,4.0,35.625,3,31.54,2019-03-01
2019,4.0,36.25,3,32.78,2019-03-01
2019,4.0,36.875,3,31.67,2019-03-01
2019,4.0,37.5,3,31.29,2019-03-01
2019,4.0,38.125,3,27.61,2019-03-01
2019,4.0,38.75,3,25.78,2019-03-01
2019,4.0,39.375,3,26.94,2019-03-01
2019,4.0,40.0,3,28.53,2019-03-01
2019,4.0,40.625,3,28.92,2019-03-01
2019,4.0,41.25,3,31.0,2019-03-01
2019,4.0,41.875,3,32.78,2019-03-01
2019,4.0,42.5,3,33.6,2019-03-01
2019,4.5,33.125,3,31.08,2019-03-01
2019,4.5,33.75,3,29.58,2019-03-01
2019,4.5,34.375,3,31.83,2019-03-01
2019,4.5,35.0,3,32.39,2019-03-01
2019,4.5,35.625,3,32.14,2019-03-01
2019,4.5,36.25,3,33.14,2019-03-01
2019,4.5,36.875,3,31.99,2019-03-01
2019,4.5,37.5,3,29.61,2019-03-01
2019,4.5,38.125,3,25.47,2019-03-01
2019,4.5,38.75,3,26.14,2019-03-01
2019,4.5,39.375,3,28.09,2019-03-01
2019,4.5,40.0,3,27.08,2019-03-01
2019,4.5,40.625,3,28.41,2019-03-01
2019,4.5,41.25,3,29.17,2019-03-01
2019,4.5,41.875,3,32.8,2019-03-01
2019,4.5,42.5,3,32.99,2019-03-01
2019,5.0,33.125,3,32.42,2019-03-01
2019,5.0,33.75,3,32.18,2019-03-01
2019,5.0,34.375,3,32.66,2019-03-01
2019,5.0,35.0,3,32.48,2019-03-01
2019,5.0,35.625,3,32.44,2019-03-01
2019,5.0,36.25,3,32.3,2019-03-01
2019,5.0,36.875,3,31.55,2019-03-01
2019,5.0,37.5,3,28.38,2019-03-01
2019,5.0,38.125,3,25.0,2019-03-01
2019,5.0,38.75,3,26.42,2019-03-01
2019,5.0,39.375,3,27.87,2019-03-01
2019,5.0,40.0,3,27.1,2019-03-01
2019,5.0,40.625,3,27.59,2019-03-01
2019,5.0,41.25,3,29.74,2019-03-01
2019,5.0,41.875,3,32.21,2019-03-01
2019,5.0,42.5,3,31.96,2019-03-01
2019,5.5,33.125,3,32.95,2019-03-01
2019,5.5,33.75,3,33.1,2019-03-01
2019,5.5,34.375,3,32.91,2019-03-01
2019,5.5,35.0,3,30.21,2019-03-01
2019,5.5,35.625,3,32.3,2019-03-01
2019,5.5,36.25,3,31.71,2019-03-01
2019,5.5,36.875,3,31.01,2019-03-01
2019,5.5,37.5,3,26.94,2019-03-01
2019,5.5,38.125,3,23.87,2019-03-01
2019,5.5,38.75,3,25.15,2019-03-01
2019,5.5,39.375,3,25.48,2019-03-01
2019,5.5,40.0,3,25.85,2019-03-01
2019,5.5,40.625,3,27.81,2019-03-01
2019,5.5,41.25,3,30.36,2019-03-01
2019,5.5,41.875,3,31.5,2019-03-01
2019,5.5,42.5,3,30.31,2019-03-01
2019,6.0,33.125,3,32.78,2019-03-01
2019,6.0,33.75,3,33.08,2019-03-01
2019,6.0,34.375,3,31.75,2019-03-01
2019,6.0,35.0,3,28.35,2019-03-01
2019,6.0,35.625,3,28.09,2019-03-01
2019,6.0,36.25,3,30.01,2019-03-01
2019,6.0,36.875,3,26.88,2019-03-01
2019,6.0,37.5,3,25.93,2019-03-01
2019,6.0,38.125,3,24.07,2019-03-01
2019,6.0,38.75,3,20.49,2019-03-01
2019,6.0,39.375,3,24.11,2019-03-01
2019,6.0,40.0,3,26.77,2019-03-01
2019,6.0,40.625,3,27.89,2019-03-01
2019,6.0,41.25,3,29.42,2019-03-01
2019,6.0,41.875,3,29.8,2019-03-01
2019,6.0,42.5,3,30.11,2019-03-01
2019,6.5,33.125,3,32.58,2019-03-01
2019,6.5,33.75,3,32.89,2019-03-01
2019,6.5,34.375,3,32.42,2019-03-01
2019,6.5,35.0,3,30.84,2019-03-01
2019,6.5,35.625,3,25.71,2019-03-01
2019,6.5,36.25,3,28.44,2019-03-01
2019,6.5,36.875,3,26.05,2019-03-01
2019,6.5,37.5,3,25.57,2019-03-01
2019,6.5,38.125,3,26.39,2019-03-01
2019,6.5,38.75,3,17.96,2019-03-01
2019,6.5,39.375,3,20.08,2019-03-01
2019,6.5,40.0,3,24.12,2019-03-01
2019,6.5,40.625,3,26.63,2019-03-01
2019,6.5,41.25,3,27.96,2019-03-01
2019,6.5,41.875,3,29.38,2019-03-01
2019,6.5,42.5,3,30.64,2019-03-01
2019,7.0,33.125,3,32.76,2019-03-01
2019,7.0,33.75,3,32.71,2019-03-01
2019,7.0,34.375,3,32.31,2019-03-01
2019,7.0,35.0,3,27.83,2019-03-01
2019,7.0,35.625,3,22.18,2019-03-01
2019,7.0,36.25,3,23.11,2019-03-01
2019,7.0,36.875,3,24.91,2019-03-01
2019,7.0,37.5,3,25.18,2019-03-01
2019,7.0,38.125,3,24.93,2019-03-01
2019,7.0,38.75,3,19.53,2019-03-01
2019,7.0,39.375,3,14.36,2019-03-01
2019,7.0,40.0,3,13.76,2019-03-01
2019,7.0,40.625,3,22.65,2019-03-01
2019,7.0,41.25,3,26.92,2019-03-01
2019,7.0,41.875,3,29.63,2019-03-01
2019,7.0,42.5,3,29.55,2019-03-01
2019,7.5,33.125,3,32.77,2019-03-01
2019,7.5,33.75,3,32.56,2019-03-01
2019,7.5,34.375,3,32.3,2019-03-01
2019,7.5,35.0,3,26.76,2019-03-01
2019,7.5,35.625,3,20.26,2019-03-01
2019,7.5,36.25,3,20.49,2019-03-01
2019,7.5,36.875,3,21.66,2019-03-01
2019,7.5,37.5,3,22.73,2019-03-01
2019,7.5,38.125,3,22.74,2019-03-01
2019,7.5,38.75,3,22.3,2019-03-01
2019,7.5,39.375,3,16.66,2019-03-01
2019,7.5,40.0,3,20.52,2019-03-01
2019,7.5,40.625,3,22.96,2019-03-01
2019,7.5,41.25,3,26.37,2019-03-01
2019,7.5,41.875,3,28.89,2019-03-01
2019,7.5,42.5,3,29.51,2019-03-01
2019,8.0,33.125,3,33.47,2019-03-01
2019,8.0,33.75,3,33.16,2019-03-01
2019,8.0,34.375,3,33.1,2019-03-01
2019,8.0,35.0,3,25.58,2019-03-01
2019,8.0,35.625,3,20.67,2019-03-01
2019,8.0,36.25,3,19.52,2019-03-01
2019,8.0,36.875,3,22.75,2019-03-01
2019,8.0,37.5,3,22.31,2019-03-01
2019,8.0,38.125,3,17.38,2019-03-01
2019,8.0,38.75,3,22.92,2019-03-01
2019,8.0,39.375,3,18.1,2019-03-01
2019,8.0,40.0,3,20.12,2019-03-01
2019,8.0,40.625,3,25.46,2019-03-01
2019,8.0,41.25,3,25.81,2019-03-01
2019,8.0,41.875,3,27.78,2019-03-01
2019,8.0,42.5,3,28.6,2019-03-01
2019,8.5,33.125,3,33.73,2019-03-01
2019,8.5,33.75,3,33.92,2019-03-01
2019,8.5,34.375,3,32.51,2019-03-01
2019,8.5,35.0,3,25.27,2019-03-01
2019,8.5,35.625,3,23.74,2019-03-01
2019,8.5,36.25,3,21.83,2019-03-01
2019,8.5,36.875,3,25.02,2019-03-01
2019,8.5,37.5,3,22.88,2019-03-01
2019,8.5,38.125,3,19.0,2019-03-01
2019,8.5,38.75,3,19.96,2019-03-01
2019,8.5,39.375,3,22.99,2019-03-01
2019,8.5,40.0,3,22.3,2019-03-01
2019,8.5,40.625,3,24.23,2019-03-01
2019,8.5,41.25,3,25.81,2019-03-01
2019,8.5,41.875,3,26.83,2019-03-01
2019,8.5,42.5,3,26.98,2019-03-01
2019,9.0,33.125,3,33.6,2019-03-01
2019,9.0,33.75,3,33.77,2019-03-01
2019,9.0,34.375,3,29.94,2019-03-01
2019,9.0,35.0,3,24.35,2019-03-01
2019,9.0,35.625,3,23.03,2019-03-01
2019,9.0,36.25,3,23.85,2019-03-01
2019,9.0,36.875,3,23.6,2019-03-01
2019,9.0,37.5,3,21.79,2019-03-01
2019,9.0,38.125,3,18.91,2019-03-01
2019,9.0,38.75,3,18.07,2019-03-01
2019,9.0,39.375,3,20.2,2019-03-01
2019,9.0,40.0,3,27.23,2019-03-01
2019,9.0,40.625,3,24.54,2019-03-01
2019,9.0,41.25,3,23.74,2019-03-01
2019,9.0,41.875,3,23.75,2019-03-01
2019,9.0,42.5,3,25.5,2019-03-01
2019,9.5,33.125,3,33.23,2019-03-01
2019,9.5,33.75,3,33.32,2019-03-01
2019,9.5,34.375,3,29.13,2019-03-01
2019,9.5,35.0,3,25.59,2019-03-01
2019,9.5,35.625,3,25.32,2019-03-01
2019,9.5,36.25,3,27.11,2019-03-01
2019,9.5,36.875,3,24.63,2019-03-01
2019,9.5,37.5,3,22.68,2019-03-01
2019,9.5,38.125,3,21.43,2019-03-01
2019,9.5,38.75,3,18.09,2019-03-01
2019,9.5,39.375,3,15.24,2019-03-01
2019,9.5,40.0,3,26.12,2019-03-01
2019,9.5,40.625,3,28.5,2019-03-01
2019,9.5,41.25,3,25.6,2019-03-01
2019,9.5,41.875,3,23.67,2019-03-01
2019,9.5,42.5,3,23.31,2019-03-01
2020,10.0,33.125,3,32.59,2020-03-01
2020,10.0,33.75,3,32.62,2020-03-01
2020,10.0,34.375,3,29.4,2020-03-01
2020,10.0,35.0,3,26.04,2020-03-01
2020,10.0,35.625,3,27.52,2020-03-01
2020,10.0,36.25,3,24.86,2020-03-01
2020,10.0,36.875,3,23.12,2020-03-01
2020,10.0,37.5,3,25.22,2020-03-01
2020,10.0,38.125,3,24.02,2020-03-01
2020,10.0,38.75,3,22.59,2020-03-01
2020,10.0,39.375,3,18.16,2020-03-01
2020,10.0,40.0,3,23.22,2020-03-01
2020,10.0,40.625,3,28.43,2020-03-01
2020,10.0,41.25,3,28.06,2020-03-01
2020,10.0,41.875,3,27.91,2020-03-01
2020,10.0,42.5,3,25.84,2020-03-01
2020,10.5,33.125,3,31.79,2020-03-01
2020,10.5,33.75,3,32.22,2020-03-01
2020,10.5,34.375,3,29.4,2020-03-01
2020,10.5,35.0,3,28.08,2020-03-01
2020,10.5,35.625,3,22.63,2020-03-01
2020,10.5,36.25,3,25.4,2020-03-01
2020,10.5,36.875,3,23.3,2020-03-01
2020,10.5,37.5,3,19.86,2020-03-01
2020,10.5,38.125,3,20.02,2020-03-01
2020,10.5,38.75,3,23.5,2020-03-01
2020,10.5,39.375,3,17.36,2020-03-01
2020,10.5,40.0,3,21.61,2020-03-01
2020,10.5,40.625,3,28.46,2020-03-01
2020,10.5,41.25,3,28.57,2020-03-01
2020,10.5,41.875,3,27.82,2020-03-01
2020,10.5,42.5,3,25.68,2020-03-01
2020,11.0,33.125,3,30.62,2020-03-01
2020,11.0,33.75,3,30.74,2020-03-01
2020,11.0,34.375,3,29.79,2020-03-01
2020,11.0,35.0,3,30.18,2020-03-01
2020,11.0,35.625,3,28.07,2020-03-01
2020,11.0,36.25,3,27.57,2020-03-01
2020,11.0,36.875,3,20.05,2020-03-01
2020,11.0,37.5,3,19.68,2020-03-01
2020,11.0,38.125,3,21.14,2020-03-01
2020,11.0,38.75,3,21.51,2020-03-01
2020,11.0,39.375,3,15.95,2020-03-01
2020,11.0,40.0,3,22.86,2020-03-01
2020,11.0,40.625,3,28.45,2020-03-01
2020,11.0,41.25,3,28.75,2020-03-01
2020,11.0,41.875,3,28.88,2020-03-01
2020,11.0,42.5,3,25.82,2020-03-01
2020,11.5,33.125,3,29.2,2020-03-01
2020,11.5,33.75,3,29.45,2020-03-01
2020,11.5,34.375,3,30.63,2020-03-01
2020,11.5,35.0,3,30.96,2020-03-01
2020,11.5,35.625,3,30.8,2020-03-01
2020,11.5,36.25,3,28.47,2020-03-01
2020,11.5,36.875,3,22.76,2020-03-01
2020,11.5,37.5,3,22.48,2020-03-01
2020,11.5,38.125,3,21.25,2020-03-01
2020,11.5,38.75,3,22.94,2020-03-01
2020,11.5,39.375,3,17.84,2020-03-01
2020,11.5,40.0,3,24.28,2020-03-01
2020,11.5,40.625,3,28.58,2020-03-01
2020,11.5,41.25,3,29.18,2020-03-01
2020,11.5,41.875,3,28.47,2020-03-01
2020,11.5,42.5,3,26.75,2020-03-01
2020,12.0,33.125,3,28.94,2020-03-01
2020,12.0,33.75,3,28.89,2020-03-01
2020,12.0,34.375,3,30.67,2020-03-01
2020,12.0,35.0,3,31.13,2020-03-01
2020,12.0,35.625,3,30.95,2020-03-01
2020,12.0,36.25,3,29.46,2020-03-01
2020,12.0,36.875,3,24.43,2020-03-01
2020,12.0,37.5,3,23.95,2020-03-01
2020,12.0,38.125,3,21.56,2020-03-01
2020,12.0,38.75,3,21.29,2020-03-01
2020,12.0,39.375,3,17.04,2020-03-01
2020,12.0,40.0,3,25.7,2020-03-01
2020,12.0,40.625,3,28.45,2020-03-01
2020,12.0,41.25,3,29.43,2020-03-01
2020,12.0,41.875,3,28.74,2020-03-01
2020,12.0,42.5,3,26.02,2020-03-01
2020,3.0,33.125,3,25.07,2020-03-01
2020,3.0,33.75,3,24.23,2020-03-01
2020,3.0,34.375,3,23.49,2020-03-01
2020,3.0,35.0,3,26.36,2020-03-01
2020,3.0,35.625,3,29.95,2020-03-01
2020,3.0,36.25,3,31.18,2020-03-01
2020,3.0,36.875,3,30.09,2020-03-01
2020,3.0,37.5,3,30.45,2020-03-01
2020,3.0,38.125,3,29.57,2020-03-01
2020,3.0,38.75,3,29.69,2020-03-01
2020,3.0,39.375,3,29.92,2020-03-01
2020,3.0,40.0,3,29.83,2020-03-01
2020,3.0,40.625,3,30.53,2020-03-01
2020,3.0,41.25,3,31.38,2020-03-01
2020,3.0,41.875,3,31.01,2020-03-01
2020,3.0,42.5,3,32.24,2020-03-01
2020,3.5,33.125,3,24.7,2020-03-01
2020,3.5,33.75,3,23.4,2020-03-01
2020,3.5,34.375,3,23.8,2020-03-01
2020,3.5,35.0,3,27.28,2020-03-01
2020,3.5,35.625,3,29.77,2020-03-01
2020,3.5,36.25,3,30.55,2020-03-01
2020,3.5,36.875,3,30.47,2020-03-01
2020,3.5,37.5,3,29.07,2020-03-01
2020,3.5,38.125,3,28.02,2020-03-01
2020,3.5,38.75,3,28.05,2020-03-01
2020,3.5,39.375,3,27.6,2020-03-01
2020,3.5,40.0,3,29.23,2020-03-01
2020,3.5,40.625,3,29.85,2020-03-01
2020,3.5,41.25,3,30.99,2020-03-01
2020,3.5,41.875,3,31.81,2020-03-01
2020,3.5,42.5,3,32.98,2020-03-01
2020,4.0,33.125,3,24.31,2020-03-01
2020,4.0,33.75,3,23.45,2020-03-01
2020,4.0,34.375,3,26.17,2020-03-01
2020,4.0,35.0,3,28.14,2020-03-01
2020,4.0,35.625,3,28.18,2020-03-01
2020,4.0,36.25,3,30.45,2020-03-01
2020,4.0,36.875,3,29.41,2020-03-01
2020,4.0,37.5,3,29.18,2020-03-01
2020,4.0,38.125,3,25.73,2020-03-01
2020,4.0,38.75,3,24.67,2020-03-01
2020,4.0,39.375,3,26.28,2020-03-01
2020,4.0,40.0,3,28.31,2020-03-01
2020,4.0,40.625,3,29.08,2020-03-01
2020,4.0,41.25,3,31.08,2020-03-01
2020,4.0,41.875,3,32.62,2020-03-01
2020,4.0,42.5,3,33.18,2020-03-01
2020,4.5,33.125,3,27.24,2020-03-01
2020,4.5,33.75,3,25.76,2020-03-01
2020,4.5,34.375,3,27.59,2020-03-01
2020,4.5,35.0,3,27.87,2020-03-01
2020,4.5,35.625,3,27.87,2020-03-01
2020,4.5,36.25,3,29.57,2020-03-01
2020,4.5,36.875,3,29.42,2020-03-01
2020,4.5,37.5,3,27.3,2020-03-01
2020,4.5,38.125,3,23.87,2020-03-01
2020,4.5,38.75,3,24.98,2020-03-01
2020,4.5,39.375,3,27.23,2020-03-01
2020,4.5,40.0,3,26.44,2020-03-01
2020,4.5,40.625,3,28.18,2020-03-01
2020,4.5,41.25,3,28.57,2020-03-01
2020,4.5,41.875,3,32.55,2020-03-01
2020,4.5,42.5,3,32.59,2020-03-01
2020,5.0,33.125,3,28.33,2020-03-01
2020,5.0,33.75,3,27.62,2020-03-01
2020,5.0,34.375,3,28.13,2020-03-01
2020,5.0,35.0,3,27.61,2020-03-01
2020,5.0,35.625,3,27.67,2020-03-01
2020,5.0,36.25,3,27.97,2020-03-01
2020,5.0,36.875,3,28.75,2020-03-01
2020,5.0,37.5,3,26.28,2020-03-01
2020,5.0,38.125,3,23.73,2020-03-01
2020,5.0,38.75,3,25.55,2020-03-01
2020,5.0,39.375,3,27.31,2020-03-01
2020,5.0,40.0,3,26.55,2020-03-01
2020,5.0,40.625,3,27.24,2020-03-01
2020,5.0,41.25,3,29.65,2020-03-01
2020,5.0,41.875,3,31.98,2020-03-01
2020,5.0,42.5,3,31.74,2020-03-01
2020,5.5,33.125,3,28.64,2020-03-01
2020,5.5,33.75,3,28.53,2020-03-01
2020,5.5,34.375,3,28.25,2020-03-01
2020,5.5,35.0,3,25.47,2020-03-01
